step_time_ms,method
0.11749999998755811,Unconstrained
0.22819999981038563,Unconstrained
0.22480000006908085,Unconstrained
0.099800000043615,Unconstrained
0.3845999999612104,Unconstrained
0.2354000000650558,Unconstrained
0.09890000001178123,Unconstrained
0.23880000003373425,Unconstrained
0.0976999999693362,Unconstrained
0.2936999999292311,Unconstrained
0.22419999982048466,Unconstrained
0.24920000009842624,Unconstrained
0.2693000001272594,Unconstrained
0.2303000001120381,Unconstrained
0.16720000007808267,Unconstrained
0.14369999985319737,Unconstrained
0.0980999998319021,Unconstrained
0.10870000005525071,Unconstrained
0.10180000003856549,Unconstrained
0.11760000006688642,Unconstrained
0.10400000019217259,Unconstrained
0.10510000015528931,Unconstrained
0.30110000011518423,Unconstrained
0.25009999990288634,Unconstrained
0.24439999992864614,Unconstrained
0.10189999989052012,Unconstrained
0.09820000013860408,Unconstrained
0.10189999989052012,Unconstrained
0.09750000003805326,Unconstrained
0.30110000011518423,Unconstrained
0.11220000010325748,Unconstrained
0.09839999984251335,Unconstrained
0.3078000002005865,Unconstrained
0.23839999994379468,Unconstrained
0.20029999996040715,Unconstrained
0.09909999994306418,Unconstrained
0.09799999997994746,Unconstrained
0.10109999993801466,Unconstrained
0.13899999999011925,Unconstrained
0.09869999985312461,Unconstrained
0.09780000004866451,Unconstrained
0.09909999994306418,Unconstrained
0.0993000001017208,Unconstrained
0.09780000004866451,Unconstrained
0.09860000000116997,Unconstrained
0.09890000001178123,Unconstrained
0.09999999997489795,Unconstrained
0.09870000008049828,Unconstrained
0.1081000000340282,Unconstrained
0.09839999984251335,Unconstrained
0.09860000000116997,Unconstrained
0.09799999997994746,Unconstrained
0.10309999993296515,Unconstrained
0.10019999990618089,Unconstrained
0.2284999998209969,Unconstrained
0.10670000006030023,Unconstrained
0.09849999992184166,Unconstrained
0.10019999990618089,Unconstrained
0.1002999999855092,Unconstrained
0.10520000000724394,Unconstrained
0.09780000004866451,Unconstrained
0.09780000004866451,Unconstrained
0.2983000001677283,Unconstrained
0.1007999999274034,Unconstrained
0.1081000000340282,Unconstrained
0.10300000008101051,Unconstrained
0.31880000005912734,Unconstrained
0.1007999999274034,Unconstrained
0.09869999985312461,Unconstrained
0.2621000000999629,Unconstrained
0.2443000000766915,Unconstrained
0.23269999996955448,Unconstrained
0.24910000001909793,Unconstrained
0.18589999990581418,Unconstrained
0.2571999998508545,Unconstrained
0.09939999995367543,Unconstrained
0.2389999999650172,Unconstrained
0.1133000000663742,Unconstrained
0.13170000011086813,Unconstrained
0.2311999999164982,Unconstrained
0.12379999998302083,Unconstrained
0.10169999995923718,Unconstrained
0.10789999987537158,Unconstrained
0.09810000005927577,Unconstrained
0.2362999998695159,Unconstrained
0.2715999999054475,Unconstrained
0.10259999999107094,Unconstrained
0.12590000005729962,Unconstrained
0.1183999997920182,Unconstrained
0.09780000004866451,Unconstrained
0.10099999985868635,Unconstrained
0.10209999982180307,Unconstrained
0.10229999998045969,Unconstrained
0.09890000001178123,Unconstrained
0.09929999987434712,Unconstrained
0.10049999991679215,Unconstrained
0.09999999997489795,Unconstrained
0.12349999997240957,Unconstrained
0.0993000001017208,Unconstrained
0.10160000010728254,Unconstrained
0.09890000001178123,Unconstrained
0.09820000013860408,Unconstrained
0.12379999998302083,Unconstrained
0.09939999995367543,Unconstrained
0.10109999993801466,Unconstrained
0.09999999997489795,Unconstrained
0.09849999992184166,Unconstrained
0.10160000010728254,Unconstrained
0.09780000004866451,Unconstrained
0.0993000001017208,Unconstrained
0.09780000004866451,Unconstrained
0.09799999997994746,Unconstrained
0.09799999997994746,Unconstrained
0.09849999992184166,Unconstrained
0.09849999992184166,Unconstrained
0.09869999985312461,Unconstrained
0.0980999998319021,Unconstrained
0.09920000002239249,Unconstrained
0.09870000008049828,Unconstrained
0.10189999989052012,Unconstrained
0.09860000000116997,Unconstrained
0.09950000003300374,Unconstrained
0.1314999999522115,Unconstrained
0.10440000005473848,Unconstrained
0.09890000001178123,Unconstrained
0.10019999990618089,Unconstrained
0.10130000009667128,Unconstrained
0.10320000001229346,Unconstrained
0.24020000000746222,Unconstrained
0.10360000010223303,Unconstrained
0.10229999998045969,Unconstrained
0.1019000001178938,Unconstrained
0.105000000075961,Unconstrained
0.11280000012448,Unconstrained
0.09950000003300374,Unconstrained
0.10580000002846646,Unconstrained
0.11210000002392917,Unconstrained
0.10219999990113138,Unconstrained
0.10459999998602143,Unconstrained
0.3626000000167551,Unconstrained
0.21119999996699335,Unconstrained
0.1159000000825472,Unconstrained
0.10790000010274525,Unconstrained
0.11549999999260763,Unconstrained
0.1273000000310276,Unconstrained
0.23890000011306256,Unconstrained
0.14059999989513017,Unconstrained
0.3785000001244043,Unconstrained
0.16529999993508682,Unconstrained
0.2540000000408327,Unconstrained
0.10380000003351597,Unconstrained
0.10300000008101051,Unconstrained
0.09799999997994746,Unconstrained
0.10309999993296515,Unconstrained
0.18369999997958075,Unconstrained
0.09829999999055872,Unconstrained
0.09799999997994746,Unconstrained
0.09909999994306418,Unconstrained
0.09750000003805326,Unconstrained
0.09879999993245292,Unconstrained
0.09939999995367543,Unconstrained
0.1314999999522115,Unconstrained
0.10429999997541017,Unconstrained
0.09890000001178123,Unconstrained
0.09879999993245292,Unconstrained
0.09839999984251335,Unconstrained
0.09969999996428669,Unconstrained
0.09870000008049828,Unconstrained
0.10569999994913815,Unconstrained
0.10199999996984843,Unconstrained
0.10429999997541017,Unconstrained
0.09860000000116997,Unconstrained
0.0981999999112304,Unconstrained
0.09890000001178123,Unconstrained
0.1002999999855092,Unconstrained
0.11589999985517352,Unconstrained
0.10520000000724394,Unconstrained
0.1147999998920568,Unconstrained
0.09899999986373587,Unconstrained
0.09989999989556964,Unconstrained
0.09849999992184166,Unconstrained
0.09920000002239249,Unconstrained
0.09979999981624132,Unconstrained
0.09890000001178123,Unconstrained
0.23009999995338148,Unconstrained
0.09860000000116997,Unconstrained
0.2001000000291242,Unconstrained
0.09829999999055872,Unconstrained
0.09820000013860408,Unconstrained
0.09879999993245292,Unconstrained
0.09810000005927577,Unconstrained
0.10420000012345554,Unconstrained
0.09850000014921534,Unconstrained
0.10169999995923718,Unconstrained
0.09929999987434712,Unconstrained
0.0988000001598266,Unconstrained
0.10270000007039926,Unconstrained
0.09829999999055872,Unconstrained
0.09899999986373587,Unconstrained
0.1002999999855092,Unconstrained
0.09900000009110954,Unconstrained
0.10739999993347737,Unconstrained
0.10049999991679215,Unconstrained
0.1006999998480751,Unconstrained
0.10279999992235389,Unconstrained
0.25649999997767736,Unconstrained
0.10170000018661085,Unconstrained
0.26910000019597646,Unconstrained
0.09879999993245292,Unconstrained
0.09879999993245292,Unconstrained
0.107600000092134,Unconstrained
0.0981999999112304,Unconstrained
0.10399999996479892,Unconstrained
0.099800000043615,Unconstrained
0.13600000011138036,Unconstrained
0.10320000001229346,Unconstrained
0.09750000003805326,Unconstrained
0.11049999989154458,Unconstrained
0.2412000001186243,Unconstrained
0.09969999996428669,Unconstrained
0.23110000006454356,Unconstrained
0.13500000000021828,Unconstrained
0.10229999998045969,Unconstrained
0.10820000011335651,Unconstrained
0.10829999996531114,Unconstrained
0.1168999999663356,Unconstrained
0.10410000004412723,Unconstrained
0.10010000005422626,Unconstrained
0.09959999988495838,Unconstrained
0.1111999999920954,Unconstrained
0.10220000012850505,Unconstrained
0.0981999999112304,Unconstrained
0.13170000011086813,Unconstrained
0.10220000012850505,Unconstrained
0.09750000003805326,Unconstrained
0.10270000007039926,Unconstrained
0.09870000008049828,Unconstrained
0.09789999990061915,Unconstrained
0.1014000001759996,Unconstrained
0.09890000001178123,Unconstrained
0.10479999991730438,Unconstrained
0.09839999984251335,Unconstrained
0.1947999999174499,Unconstrained
0.09869999985312461,Unconstrained
0.09890000001178123,Unconstrained
0.10699999984353781,Unconstrained
0.09870000008049828,Unconstrained
0.10530000008657225,Unconstrained
0.09940000018104911,Unconstrained
0.1002999999855092,Unconstrained
0.09950000003300374,Unconstrained
0.10130000009667128,Unconstrained
0.10139999994862592,Unconstrained
0.09719999980006833,Unconstrained
0.09879999993245292,Unconstrained
0.10479999991730438,Unconstrained
0.10130000009667128,Unconstrained
0.10790000010274525,Unconstrained
0.09920000002239249,Unconstrained
0.10529999985919858,Unconstrained
0.09850000014921534,Unconstrained
0.09860000000116997,Unconstrained
0.10150000002795423,Unconstrained
0.09940000018104911,Unconstrained
0.09920000002239249,Unconstrained
0.09959999988495838,Unconstrained
0.24600000006103073,Unconstrained
0.10229999998045969,Unconstrained
0.0980999998319021,Unconstrained
0.09920000002239249,Unconstrained
0.09920000002239249,Unconstrained
0.09830000021793239,Unconstrained
0.0993000001017208,Unconstrained
0.10090000000673172,Unconstrained
0.10219999990113138,Unconstrained
0.09899999986373587,Unconstrained
0.0993000001017208,Unconstrained
0.09990000012294331,Unconstrained
0.10010000005422626,Unconstrained
0.09909999994306418,Unconstrained
0.25639999989834905,Unconstrained
0.23110000006454356,Unconstrained
0.248900000087815,Unconstrained
0.09900000009110954,Unconstrained
0.09929999987434712,Unconstrained
0.09810000005927577,Unconstrained
0.11199999994460086,Unconstrained
0.09870000008049828,Unconstrained
0.09850000014921534,Unconstrained
0.09909999994306418,Unconstrained
0.09860000000116997,Unconstrained
0.09939999995367543,Unconstrained
0.09799999997994746,Unconstrained
0.09939999995367543,Unconstrained
0.099800000043615,Unconstrained
0.09810000005927577,Unconstrained
0.09919999979501881,Unconstrained
0.10469999983797607,Unconstrained
0.10509999992791563,Unconstrained
0.0980999998319021,Unconstrained
0.09929999987434712,Unconstrained
0.1038999998854706,Unconstrained
0.09879999993245292,Unconstrained
0.09849999992184166,Unconstrained
0.10489999999663269,Unconstrained
0.10039999983746384,Unconstrained
0.09869999985312461,Unconstrained
0.10350000002290471,Unconstrained
0.1033999999435764,Unconstrained
0.09840000006988703,Unconstrained
0.09780000004866451,Unconstrained
0.10010000005422626,Unconstrained
0.0981999999112304,Unconstrained
0.09920000002239249,Unconstrained
0.09950000003300374,Unconstrained
0.09839999984251335,Unconstrained
0.09920000002239249,Unconstrained
0.09910000017043785,Unconstrained
0.09939999995367543,Unconstrained
0.10320000001229346,Unconstrained
0.10070000007544877,Unconstrained
0.20450000010896474,Unconstrained
0.39470000001529115,Unconstrained
0.20050000011906377,Unconstrained
0.09870000008049828,Unconstrained
0.10049999991679215,Unconstrained
0.1002999999855092,Unconstrained
0.294099999791797,Unconstrained
0.10010000005422626,Unconstrained
0.14689999989059288,Unconstrained
0.09959999988495838,Unconstrained
0.09849999992184166,Unconstrained
0.23089999990588694,Unconstrained
0.11259999996582337,Unconstrained
0.10180000003856549,Unconstrained
0.10380000003351597,Unconstrained
0.10620000011840602,Unconstrained
0.17030000003614987,Unconstrained
0.238500000023123,Unconstrained
0.10300000008101051,Unconstrained
0.11659999995572434,Unconstrained
0.13690000014321413,Unconstrained
0.17589999993106176,Unconstrained
0.13629999989461794,Unconstrained
0.11820000008810894,Unconstrained
0.12850000007347262,Unconstrained
0.10900000006586197,Unconstrained
0.12639999999919382,Unconstrained
0.10840000004463946,Unconstrained
0.1164000000244414,Unconstrained
0.09830000021793239,Unconstrained
0.0981999999112304,Unconstrained
0.10819999988598283,Unconstrained
0.23430000010193908,Unconstrained
0.20870000003014866,Unconstrained
0.1588999998602958,Unconstrained
0.1651999998557585,Unconstrained
0.10799999995469989,Unconstrained
0.09820000013860408,Unconstrained
0.238500000023123,Unconstrained
0.2506000000721542,Unconstrained
0.15559999997094565,Unconstrained
0.09969999996428669,Unconstrained
0.15099999995982216,Unconstrained
0.0980999998319021,Unconstrained
0.0988000001598266,Unconstrained
0.09860000000116997,Unconstrained
0.09829999999055872,Unconstrained
0.14869999995426042,Unconstrained
0.09860000000116997,Unconstrained
0.09849999992184166,Unconstrained
0.09890000001178123,Unconstrained
0.09799999997994746,Unconstrained
0.17610000008971838,Unconstrained
0.09920000002239249,Unconstrained
0.09799999997994746,Unconstrained
0.09829999999055872,Unconstrained
0.14099999998506973,Unconstrained
0.09879999993245292,Unconstrained
0.0976999999693362,Unconstrained
0.23680000003878376,Unconstrained
0.2976999999191321,Unconstrained
0.16699999991942605,Unconstrained
0.09869999985312461,Unconstrained
0.31669999998484855,Unconstrained
0.25219999997716513,Unconstrained
0.1882000001387496,Unconstrained
0.09920000002239249,Unconstrained
0.1746000000366621,Unconstrained
0.09829999999055872,Unconstrained
0.09790000012799283,Unconstrained
0.25059999984478054,Unconstrained
0.2724000000853266,Unconstrained
0.36090000003241585,Unconstrained
0.10990000009769574,Unconstrained
0.09799999997994746,Unconstrained
0.09849999992184166,Unconstrained
0.09789999990061915,Unconstrained
0.11569999992389057,Unconstrained
0.10739999993347737,Unconstrained
0.10299999985363684,Unconstrained
0.24040000016611884,Unconstrained
0.11010000002897868,Unconstrained
0.09970000019166037,Unconstrained
0.18020000015894766,Unconstrained
0.09860000000116997,Unconstrained
0.10850000012396777,Unconstrained
0.0988000001598266,Unconstrained
0.0988000001598266,Unconstrained
0.09960000011233205,Unconstrained
0.09800000020732114,Unconstrained
0.1767000001109409,Unconstrained
0.0981999999112304,Unconstrained
0.09760000011738157,Unconstrained
0.09849999992184166,Unconstrained
0.09869999985312461,Unconstrained
0.0993000001017208,Unconstrained
0.10610000003907771,Unconstrained
0.1002999999855092,Unconstrained
0.1046000002133951,Unconstrained
0.09929999987434712,Unconstrained
0.09849999992184166,Unconstrained
0.09909999994306418,Unconstrained
0.1781999999366235,Unconstrained
0.10270000007039926,Unconstrained
0.09969999996428669,Unconstrained
0.09939999995367543,Unconstrained
0.0980999998319021,Unconstrained
0.10009999982685258,Unconstrained
0.09849999992184166,Unconstrained
0.12920000017402344,Unconstrained
0.09870000008049828,Unconstrained
0.09970000019166037,Unconstrained
0.09840000006988703,Unconstrained
0.10520000000724394,Unconstrained
0.10160000010728254,Unconstrained
0.09810000005927577,Unconstrained
0.23149999992710946,Unconstrained
0.12149999997745908,Unconstrained
0.3808999999819207,Unconstrained
0.21660000015799596,Unconstrained
0.1085999999759224,Unconstrained
0.39519999995718536,Unconstrained
0.23570000007566705,Unconstrained
0.10020000013355457,Unconstrained
0.09870000008049828,Unconstrained
0.24880000000848668,Unconstrained
0.19780000002356246,Unconstrained
0.18120000004273606,Unconstrained
0.09849999992184166,Unconstrained
0.14209999994818645,Unconstrained
0.1803000000109023,Unconstrained
0.12070000002495362,Unconstrained
0.11059999997087289,Unconstrained
0.12130000004617614,Unconstrained
0.09860000000116997,Unconstrained
0.10070000007544877,Unconstrained
0.1262999999198655,Unconstrained
0.17529999990983924,Unconstrained
0.09840000006988703,Unconstrained
0.1107000000502012,Unconstrained
0.09969999996428669,Unconstrained
0.11820000008810894,Unconstrained
0.09909999994306418,Unconstrained
0.10399999996479892,Unconstrained
0.10429999997541017,Unconstrained
0.10230000020783336,Unconstrained
0.11630000017248676,Unconstrained
0.10470000006534974,Unconstrained
0.21779999997306732,Unconstrained
0.24770000004536996,Unconstrained
0.15680000001339067,Unconstrained
0.34329999994042737,Unconstrained
0.13420000004771282,Unconstrained
0.13960000001134176,Unconstrained
0.25789999995140533,Unconstrained
0.15730000018265855,Unconstrained
0.2297000000908156,Unconstrained
0.11059999997087289,Unconstrained
0.0981999999112304,Unconstrained
0.14579999992747616,Unconstrained
0.09860000000116997,Unconstrained
0.09750000003805326,Unconstrained
0.09800000020732114,Unconstrained
0.09870000008049828,Unconstrained
0.15520000010837975,Unconstrained
0.09799999997994746,Unconstrained
0.15259999986483308,Unconstrained
0.09789999990061915,Unconstrained
0.09879999993245292,Unconstrained
0.11210000002392917,Unconstrained
0.10440000005473848,Unconstrained
0.1002999999855092,Unconstrained
0.09890000001178123,Unconstrained
0.15029999985927134,Unconstrained
0.0980999998319021,Unconstrained
0.09840000006988703,Unconstrained
0.10009999982685258,Unconstrained
0.09780000004866451,Unconstrained
0.09870000008049828,Unconstrained
0.09780000004866451,Unconstrained
0.09810000005927577,Unconstrained
0.10320000001229346,Unconstrained
0.09870000008049828,Unconstrained
0.1006999998480751,Unconstrained
0.09840000006988703,Unconstrained
0.10680000013962854,Unconstrained
0.1055000000178552,Unconstrained
0.11150000000270666,Unconstrained
0.09799999997994746,Unconstrained
0.09799999997994746,Unconstrained
0.09750000003805326,Unconstrained
0.09870000008049828,Unconstrained
0.10539999993852689,Unconstrained
0.10189999989052012,Unconstrained
0.20710000012513774,Unconstrained
0.10839999981726578,Unconstrained
0.10620000011840602,Unconstrained
0.1045000001340668,Unconstrained
0.10410000004412723,Unconstrained
0.10429999997541017,Unconstrained
0.10449999990669312,Unconstrained
0.10479999991730438,Unconstrained
0.10539999993852689,Unconstrained
0.15920000009828073,Unconstrained
0.09850000014921534,Unconstrained
0.09829999999055872,Unconstrained
0.10099999985868635,Unconstrained
0.09960000011233205,Unconstrained
0.10120000001734297,Unconstrained
0.09890000001178123,Unconstrained
0.17139999999926658,Unconstrained
0.09810000005927577,Unconstrained
0.09829999999055872,Unconstrained
0.09839999984251335,Unconstrained
0.09909999994306418,Unconstrained
0.38929999982428853,Unconstrained
0.09899999986373587,Unconstrained
0.15549999989161734,Unconstrained
0.09839999984251335,Unconstrained
0.0976999999693362,Unconstrained
0.09850000014921534,Unconstrained
0.09829999999055872,Unconstrained
0.09899999986373587,Unconstrained
0.09789999990061915,Unconstrained
0.17729999990478973,Unconstrained
0.09860000000116997,Unconstrained
0.10090000000673172,Unconstrained
0.10309999993296515,Unconstrained
0.10210000004917674,Unconstrained
0.13180000019019644,Unconstrained
0.10569999994913815,Unconstrained
0.10580000002846646,Unconstrained
0.09870000008049828,Unconstrained
0.15110000003915047,Unconstrained
0.10150000002795423,Unconstrained
0.10210000004917674,Unconstrained
0.11659999995572434,Unconstrained
0.09780000004866451,Unconstrained
0.09760000011738157,Unconstrained
0.09780000004866451,Unconstrained
0.1423999999587977,Unconstrained
0.10360000010223303,Unconstrained
0.15570000005027396,Unconstrained
0.10780000002341694,Unconstrained
0.0981999999112304,Unconstrained
0.1243000001522887,Unconstrained
0.10369999995418766,Unconstrained
0.14280000004873727,Unconstrained
0.10370000018156134,Unconstrained
0.09829999999055872,Unconstrained
0.22469999998975254,Unconstrained
0.09730000010677031,Unconstrained
0.18809999983204762,Unconstrained
0.1273000000310276,Unconstrained
0.12059999994562531,Unconstrained
0.09789999990061915,Unconstrained
0.1032999998642481,Unconstrained
0.24510000002919696,Unconstrained
0.10449999990669312,Unconstrained
0.3544999999576248,Unconstrained
0.13160000003153982,Unconstrained
0.13639999997394625,Unconstrained
0.14380000015989935,Unconstrained
0.15029999985927134,Unconstrained
0.09860000000116997,Unconstrained
0.4320000000461732,Unconstrained
0.14280000004873727,Unconstrained
0.2030999999078631,Unconstrained
0.1268000000891334,Unconstrained
0.32869999995455146,Unconstrained
0.10829999996531114,Unconstrained
0.1217000001361157,Unconstrained
0.09860000000116997,Unconstrained
0.13020000005781185,Unconstrained
0.10010000005422626,Unconstrained
0.09899999986373587,Unconstrained
0.10369999995418766,Unconstrained
0.10150000002795423,Unconstrained
0.23409999994328246,Unconstrained
0.23869999995440594,Unconstrained
0.3137999999580643,Unconstrained
0.31360000002678134,Unconstrained
0.21280000009937794,Unconstrained
0.1085999999759224,Unconstrained
0.2712999998948362,Unconstrained
0.20660000018324354,Unconstrained
0.09900000009110954,Unconstrained
0.09860000000116997,Unconstrained
0.09870000008049828,Unconstrained
0.09950000003300374,Unconstrained
0.09920000002239249,Unconstrained
0.14620000001741573,Unconstrained
0.09899999986373587,Unconstrained
0.1055000000178552,Unconstrained
0.11959999983446323,Unconstrained
0.10099999985868635,Unconstrained
0.18900000009125506,Unconstrained
0.10579999980109278,Unconstrained
0.09789999990061915,Unconstrained
0.09949999980563007,Unconstrained
0.10059999999612046,Unconstrained
0.10169999995923718,Unconstrained
0.10019999990618089,Unconstrained
0.10320000001229346,Unconstrained
0.10739999993347737,Unconstrained
0.10670000006030023,Unconstrained
0.12460000016289996,Unconstrained
0.09879999993245292,Unconstrained
0.2660999998624902,Unconstrained
0.26569999999992433,Unconstrained
0.2775000000383443,Unconstrained
0.14250000003812602,Unconstrained
0.09829999999055872,Unconstrained
0.2310999998371699,Unconstrained
0.099800000043615,Unconstrained
0.10350000002290471,Unconstrained
0.3760999998121406,Unconstrained
0.22080000007917988,Unconstrained
0.31480000006922637,Unconstrained
0.09959999988495838,Unconstrained
0.09920000002239249,Unconstrained
0.09860000000116997,Unconstrained
0.09860000000116997,Unconstrained
0.12279999987185874,Unconstrained
0.0988000001598266,Unconstrained
0.16870000013113895,Unconstrained
0.15919999987090705,Unconstrained
0.10300000008101051,Unconstrained
0.09879999993245292,Unconstrained
0.0993000001017208,Unconstrained
0.09860000000116997,Unconstrained
0.09829999999055872,Unconstrained
0.09849999992184166,Unconstrained
0.09799999997994746,Unconstrained
0.10139999994862592,Unconstrained
0.09789999990061915,Unconstrained
0.09870000008049828,Unconstrained
0.09840000006988703,Unconstrained
0.10139999994862592,Unconstrained
0.10509999992791563,Unconstrained
0.19780000002356246,Unconstrained
0.09860000000116997,Unconstrained
0.09739999995872495,Unconstrained
0.2308000000539323,Unconstrained
0.14520000013362733,Unconstrained
0.17439999987800547,Unconstrained
0.11270000004515168,Unconstrained
0.16100000016194826,Unconstrained
0.0980999998319021,Unconstrained
0.1428999999006919,Unconstrained
0.10380000003351597,Unconstrained
0.09820000013860408,Unconstrained
0.09780000004866451,Unconstrained
0.12900000001536682,Unconstrained
0.10469999983797607,Unconstrained
0.10780000002341694,Unconstrained
0.14880000003358873,Unconstrained
0.09789999990061915,Unconstrained
0.10679999991225486,Unconstrained
0.09780000004866451,Unconstrained
0.09750000003805326,Unconstrained
0.09740000018609862,Unconstrained
0.09839999984251335,Unconstrained
0.10700000007091148,Unconstrained
0.10170000018661085,Unconstrained
0.09829999999055872,Unconstrained
0.09799999997994746,Unconstrained
0.1029000000016822,Unconstrained
0.09730000010677031,Unconstrained
0.10309999993296515,Unconstrained
0.17729999990478973,Unconstrained
0.09920000002239249,Unconstrained
0.10109999993801466,Unconstrained
0.10249999991174263,Unconstrained
0.10209999982180307,Unconstrained
0.16760000016802223,Unconstrained
0.11960000006183691,Unconstrained
0.09679999993750243,Unconstrained
0.09869999985312461,Unconstrained
0.0975999998900079,Unconstrained
0.11250000011386874,Unconstrained
0.1029000000016822,Unconstrained
0.14839999994364916,Unconstrained
0.107600000092134,Unconstrained
0.11440000002949091,Unconstrained
0.23979999991752265,Unconstrained
0.22930000000087603,Unconstrained
0.10139999994862592,Unconstrained
0.09839999984251335,Unconstrained
0.097200000027442,Unconstrained
0.1006999998480751,Unconstrained
0.11510000013004174,Unconstrained
0.10130000009667128,Unconstrained
0.10169999995923718,Unconstrained
0.10040000006483751,Unconstrained
0.09950000003300374,Unconstrained
0.10300000008101051,Unconstrained
0.10529999985919858,Unconstrained
0.10250000013911631,Unconstrained
0.09790000012799283,Unconstrained
0.09829999999055872,Unconstrained
0.1599999998234125,Unconstrained
0.1038999998854706,Unconstrained
0.09890000001178123,Unconstrained
0.09869999985312461,Unconstrained
0.15399999983856105,Unconstrained
0.10320000001229346,Unconstrained
0.0988000001598266,Unconstrained
0.097200000027442,Unconstrained
0.0981999999112304,Unconstrained
0.0975999998900079,Unconstrained
0.09840000006988703,Unconstrained
0.14469999996435945,Unconstrained
0.09810000005927577,Unconstrained
0.10110000016538834,Unconstrained
0.09870000008049828,Unconstrained
0.09790000012799283,Unconstrained
0.11029999996026163,Unconstrained
0.09789999990061915,Unconstrained
0.1606000000720087,Unconstrained
0.09790000012799283,Unconstrained
0.09829999999055872,Unconstrained
0.09840000006988703,Unconstrained
0.09820000013860408,Unconstrained
0.0976999999693362,Unconstrained
0.10099999985868635,Unconstrained
0.09839999984251335,Unconstrained
0.09820000013860408,Unconstrained
0.09799999997994746,Unconstrained
0.09730000010677031,Unconstrained
0.09820000013860408,Unconstrained
0.18710000017563289,Unconstrained
0.09810000005927577,Unconstrained
0.09779999982129084,Unconstrained
0.09810000005927577,Unconstrained
0.09810000005927577,Unconstrained
0.15989999997145787,Unconstrained
0.09780000004866451,Unconstrained
0.09900000009110954,Unconstrained
0.10320000001229346,Unconstrained
0.09760000011738157,Unconstrained
0.1537999999072781,Unconstrained
0.0988000001598266,Unconstrained
0.09829999999055872,Unconstrained
0.10559999986980984,Unconstrained
0.10480000014467805,Unconstrained
0.1019000001178938,Unconstrained
0.10139999994862592,Unconstrained
0.17490000004727335,Unconstrained
0.11050000011891825,Unconstrained
0.10080000015477708,Unconstrained
0.10999999994965037,Unconstrained
0.10100000008606003,Unconstrained
0.10080000015477708,Unconstrained
0.10070000007544877,Unconstrained
0.15189999999165593,Unconstrained
0.10040000006483751,Unconstrained
0.10440000005473848,Unconstrained
0.10150000002795423,Unconstrained
0.10159999987990886,Unconstrained
0.10090000000673172,Unconstrained
0.10399999996479892,Unconstrained
0.10160000010728254,Unconstrained
0.10139999994862592,Unconstrained
0.10070000007544877,Unconstrained
0.10090000000673172,Unconstrained
