step_time_ms,method
85.66069999983483,RA-MPC
88.99869999982002,RA-MPC
104.92520000002514,RA-MPC
82.73910000002616,RA-MPC
84.98539999982313,RA-MPC
89.52829999998357,RA-MPC
98.3625999999731,RA-MPC
82.93390000017098,RA-MPC
99.09320000019761,RA-MPC
84.20769999997901,RA-MPC
88.5601999998471,RA-MPC
89.31389999997918,RA-MPC
87.24499999993895,RA-MPC
85.3041000000303,RA-MPC
82.48359999993227,RA-MPC
84.15420000005724,RA-MPC
84.13150000001224,RA-MPC
82.11520000008932,RA-MPC
107.52189999993789,RA-MPC
95.49149999998008,RA-MPC
82.38959999994222,RA-MPC
80.89309999991201,RA-MPC
89.9855000000116,RA-MPC
118.64250000007814,RA-MPC
216.84079999999994,RA-MPC
87.54580000004353,RA-MPC
82.43290000018533,RA-MPC
85.15540000007604,RA-MPC
78.25509999997848,RA-MPC
85.00320000007378,RA-MPC
96.25469999991765,RA-MPC
91.71309999987898,RA-MPC
96.0930000001099,RA-MPC
86.09479999995528,RA-MPC
81.59930000010718,RA-MPC
84.39940000016577,RA-MPC
85.8275999999023,RA-MPC
87.76770000008582,RA-MPC
87.95839999993404,RA-MPC
89.19660000015028,RA-MPC
87.07019999997101,RA-MPC
86.74870000004375,RA-MPC
84.69700000000557,RA-MPC
110.73180000016691,RA-MPC
147.18169999991915,RA-MPC
140.67739999995865,RA-MPC
116.02089999996679,RA-MPC
184.86329999996087,RA-MPC
105.39420000009159,RA-MPC
123.56979999981377,RA-MPC
146.7102999999952,RA-MPC
141.47750000006454,RA-MPC
137.3802999999043,RA-MPC
160.29939999998533,RA-MPC
117.31280000003608,RA-MPC
97.92419999985214,RA-MPC
79.47149999995418,RA-MPC
82.03519999983655,RA-MPC
78.70660000003227,RA-MPC
83.64110000002256,RA-MPC
78.22459999988496,RA-MPC
80.53210000002764,RA-MPC
78.41759999996611,RA-MPC
86.37440000006791,RA-MPC
88.00879999989775,RA-MPC
156.6023000000314,RA-MPC
113.15379999996367,RA-MPC
115.60110000004897,RA-MPC
119.4754999999077,RA-MPC
108.79799999997886,RA-MPC
90.27480000008836,RA-MPC
113.87569999988045,RA-MPC
125.86229999988063,RA-MPC
132.37900000012814,RA-MPC
113.30070000008163,RA-MPC
146.59649999998692,RA-MPC
80.33920000002581,RA-MPC
78.01769999991848,RA-MPC
80.42180000006738,RA-MPC
78.2952000001842,RA-MPC
77.07529999993312,RA-MPC
76.74989999986792,RA-MPC
81.83080000003429,RA-MPC
78.81580000002941,RA-MPC
79.43249999993895,RA-MPC
81.84529999994083,RA-MPC
88.05699999993521,RA-MPC
100.82259999990129,RA-MPC
128.67370000003575,RA-MPC
140.49979999981588,RA-MPC
137.2507000000951,RA-MPC
141.03269999986878,RA-MPC
117.74379999997109,RA-MPC
138.20720000012443,RA-MPC
122.03820000013366,RA-MPC
141.6618999999173,RA-MPC
184.70750000005864,RA-MPC
113.80389999999352,RA-MPC
123.03399999996145,RA-MPC
124.09490000004553,RA-MPC
516.0971999998765,RA-MPC
82.87640000003194,RA-MPC
84.71209999993334,RA-MPC
136.081699999977,RA-MPC
91.68819999990774,RA-MPC
76.43080000002556,RA-MPC
76.6771000000972,RA-MPC
79.51470000011795,RA-MPC
78.5319999999956,RA-MPC
76.41269999999167,RA-MPC
77.32330000021648,RA-MPC
78.35539999996399,RA-MPC
175.63319999999294,RA-MPC
90.99810000020625,RA-MPC
113.32880000009027,RA-MPC
150.22419999991143,RA-MPC
111.8213999998261,RA-MPC
89.47510000007242,RA-MPC
88.93170000010286,RA-MPC
92.39559999991798,RA-MPC
86.6436999999678,RA-MPC
111.45570000007865,RA-MPC
128.51610000006986,RA-MPC
83.15899999979592,RA-MPC
88.1170000000111,RA-MPC
82.66600000001745,RA-MPC
88.51400000003196,RA-MPC
105.09279999996579,RA-MPC
106.92330000006223,RA-MPC
79.11480000007032,RA-MPC
79.20530000001236,RA-MPC
134.05620000003182,RA-MPC
129.60550000002513,RA-MPC
84.36480000000302,RA-MPC
81.05759999989459,RA-MPC
84.01400000002468,RA-MPC
82.21449999996366,RA-MPC
82.79620000007526,RA-MPC
84.70630000010715,RA-MPC
502.22439999993185,RA-MPC
93.66309999995792,RA-MPC
113.42719999993278,RA-MPC
148.63500000001295,RA-MPC
86.67530000002444,RA-MPC
82.32240000006641,RA-MPC
75.76759999983551,RA-MPC
76.9814000000224,RA-MPC
112.95479999989766,RA-MPC
111.21359999992819,RA-MPC
95.54849999994985,RA-MPC
136.23310000002675,RA-MPC
86.90080000019407,RA-MPC
88.53309999994963,RA-MPC
84.30679999992208,RA-MPC
84.5512000000781,RA-MPC
83.79660000014155,RA-MPC
86.3709000000199,RA-MPC
87.22729999999501,RA-MPC
85.90079999999034,RA-MPC
96.34280000000217,RA-MPC
97.36289999977998,RA-MPC
124.95540000008987,RA-MPC
145.2830000000631,RA-MPC
106.20460000018284,RA-MPC
83.12239999986559,RA-MPC
84.04330000007576,RA-MPC
85.6836000000385,RA-MPC
83.84989999990466,RA-MPC
82.79250000009597,RA-MPC
84.08260000010159,RA-MPC
88.5364999999183,RA-MPC
90.03069999994295,RA-MPC
101.67760000013004,RA-MPC
98.37749999996959,RA-MPC
99.54930000003515,RA-MPC
95.56180000004133,RA-MPC
88.28900000003159,RA-MPC
87.83710000011524,RA-MPC
83.53710000005776,RA-MPC
82.4732999999469,RA-MPC
80.3793999998561,RA-MPC
118.77639999988787,RA-MPC
78.49829999986468,RA-MPC
79.18770000014774,RA-MPC
82.0682000000943,RA-MPC
99.87679999994725,RA-MPC
145.32580000013695,RA-MPC
144.00709999995343,RA-MPC
118.88060000001133,RA-MPC
75.55570000022271,RA-MPC
73.80539999985558,RA-MPC
80.28100000001359,RA-MPC
76.69490000012047,RA-MPC
164.25290000006498,RA-MPC
84.0235999999095,RA-MPC
84.73649999996269,RA-MPC
101.36269999998149,RA-MPC
114.36819999994441,RA-MPC
100.42060000000674,RA-MPC
90.76200000004064,RA-MPC
91.00839999996424,RA-MPC
92.56559999994352,RA-MPC
90.75669999992897,RA-MPC
83.0829999999878,RA-MPC
82.31060000002799,RA-MPC
80.53309999991143,RA-MPC
79.51819999993859,RA-MPC
92.46829999983674,RA-MPC
80.56290000013178,RA-MPC
88.19739999989906,RA-MPC
88.09750000000349,RA-MPC
135.77540000005683,RA-MPC
150.50859999996646,RA-MPC
116.50959999997212,RA-MPC
103.6005999999361,RA-MPC
84.04879999989134,RA-MPC
79.83390000003965,RA-MPC
79.15249999996377,RA-MPC
78.08960000011211,RA-MPC
80.30609999991611,RA-MPC
85.28230000001713,RA-MPC
95.39429999995264,RA-MPC
101.15109999992455,RA-MPC
99.16539999994711,RA-MPC
91.86619999991308,RA-MPC
80.71760000007089,RA-MPC
79.77259999984199,RA-MPC
93.69440000000395,RA-MPC
95.37219999992885,RA-MPC
114.76930000003449,RA-MPC
94.67650000010508,RA-MPC
94.46100000013757,RA-MPC
94.10539999998946,RA-MPC
85.2841000000808,RA-MPC
123.42000000012376,RA-MPC
88.56070000001637,RA-MPC
85.52180000015142,RA-MPC
